car_id,start_time,end_time,duration_of_stop_min,location,start_coordinates,end_coordinates
19,2014-01-06 12:00:01,2014-01-06 13:53:01,113.0,Ouzeri Elian,"[36.051935, 24.87081176]","[36.0519478, 24.870807]"
19,2014-01-06 13:55:05,2014-01-06 17:28:01,212.93333333333334,Gastech,"[36.04802132, 24.87956687]","[36.04803094, 24.87956513]"
19,2014-01-06 19:24:53,2014-01-06 20:34:01,69.13333333333334,Albert's Fine Clothing,"[36.07666092, 24.85762809]","[36.07669425, 24.85763686]"
19,2014-01-07 07:03:49,2014-01-07 07:48:01,44.2,Bean There Done That,"[36.08173633, 24.85096075]","[36.08174256, 24.85087958]"
19,2014-01-07 08:08:11,2014-01-07 12:05:01,236.83333333333334,Gastech,"[36.04802871, 24.87956823]","[36.0480312, 24.87957483]"
19,2014-01-07 12:07:05,2014-01-07 13:40:01,92.93333333333334,Ouzeri Elian,"[36.05192487, 24.87078605]","[36.05196407, 24.87081862]"
19,2014-01-07 13:42:05,2014-01-07 17:53:01,250.93333333333334,Gastech,"[36.04802298, 24.87956788]","[36.04802971, 24.87957192]"
19,2014-01-07 19:10:55,2014-01-07 20:06:01,55.1,Coffee Shack,"[36.07524995, 24.85629558]","[36.07526385, 24.85631723]"
19,2014-01-08 07:13:49,2014-01-08 07:48:01,34.2,Bean There Done That,"[36.08173583, 24.85090327]","[36.08179092, 24.85091767]"
19,2014-01-08 08:08:11,2014-01-08 12:09:01,240.83333333333334,Gastech,"[36.0480243, 24.87956951]","[36.04802368, 24.8795681]"
19,2014-01-08 12:12:23,2014-01-08 13:45:01,92.63333333333334,Katerina's Café,"[36.05442776, 24.89996576]","[36.05445509, 24.89990139]"
19,2014-01-08 12:12:23,2014-01-08 13:45:01,92.63333333333334,Brew've Been Served,"[36.05442776, 24.89996576]","[36.05445509, 24.89990139]"
19,2014-01-08 13:48:23,2014-01-08 17:30:01,221.63333333333333,Gastech,"[36.04802296, 24.8795745]","[36.0480278, 24.8795752]"
19,2014-01-08 19:24:53,2014-01-08 20:03:01,38.13333333333333,Albert's Fine Clothing,"[36.07662672, 24.85757917]","[36.07666765, 24.85761766]"
19,2014-01-09 07:06:49,2014-01-09 07:37:01,30.2,Bean There Done That,"[36.08179865, 24.85089833]","[36.08177807, 24.85090571]"
19,2014-01-09 07:57:11,2014-01-09 11:55:01,237.83333333333334,Gastech,"[36.04803053, 24.87957001]","[36.04802738, 24.87956557]"
19,2014-01-09 13:39:26,2014-01-09 17:51:01,251.58333333333334,Gastech,"[36.04802234, 24.87956731]","[36.0480229, 24.87957283]"
19,2014-01-10 07:40:49,2014-01-10 07:51:01,10.2,Bean There Done That,"[36.08175859, 24.85088267]","[36.08181967, 24.85092818]"
19,2014-01-10 08:11:11,2014-01-10 11:48:01,216.83333333333334,Gastech,"[36.04802207, 24.8795725]","[36.04802554, 24.87957638]"
19,2014-01-10 11:52:01,2014-01-10 13:51:01,119.0,Katerina's Café,"[36.05450725, 24.89988704]","[36.05445832, 24.8998836]"
19,2014-01-10 11:52:01,2014-01-10 13:51:01,119.0,Brew've Been Served,"[36.05450725, 24.89988704]","[36.05445832, 24.8998836]"
19,2014-01-10 13:54:23,2014-01-10 17:41:01,226.63333333333333,Gastech,"[36.04802954, 24.879568]","[36.04803237, 24.87957555]"
19,2014-01-10 19:41:38,2014-01-10 20:13:01,31.383333333333333,Coffee Shack,"[36.07522923, 24.85634919]","[36.07523373, 24.85628219]"
19,2014-01-11 12:51:20,2014-01-11 13:37:01,45.68333333333333,Katerina's Café,"[36.05447289, 24.89987444]","[36.05448434, 24.89990125]"
19,2014-01-11 12:51:20,2014-01-11 13:37:01,45.68333333333333,Brew've Been Served,"[36.05447289, 24.89987444]","[36.05448434, 24.89990125]"
19,2014-01-12 18:20:52,2014-01-12 18:24:01,3.15,Albert's Fine Clothing,"[36.07662941, 24.85756737]","[36.07665457, 24.85763331]"
19,2014-01-12 18:24:01,2014-01-12 19:36:01,72.0,Albert's Fine Clothing,"[36.07665457, 24.85763331]","[36.07667242, 24.85761322]"
19,2014-01-13 07:15:49,2014-01-13 07:49:01,33.2,Bean There Done That,"[36.08172777, 24.85096135]","[36.08173597, 24.8509641]"
19,2014-01-13 08:09:11,2014-01-13 11:56:01,226.83333333333334,Gastech,"[36.04802388, 24.87957476]","[36.0480306, 24.87957433]"
19,2014-01-13 12:04:17,2014-01-13 13:34:01,89.73333333333333,Roberts and Sons,"[36.06347137, 24.85101063]","[36.06346929, 24.8509876]"
19,2014-01-13 13:42:17,2014-01-13 17:46:01,243.73333333333332,Gastech,"[36.0480327, 24.879571]","[36.04802654, 24.87957213]"
19,2014-01-14 07:14:49,2014-01-14 07:46:01,31.2,Bean There Done That,"[36.08173849, 24.85094534]","[36.08182543, 24.85091689]"
19,2014-01-14 08:06:11,2014-01-14 12:09:01,242.83333333333334,Gastech,"[36.04802966, 24.87957457]","[36.04802982, 24.87956628]"
19,2014-01-14 12:12:23,2014-01-14 13:29:01,76.63333333333334,Katerina's Café,"[36.05450894, 24.89995729]","[36.05447369, 24.89994364]"
19,2014-01-14 12:12:23,2014-01-14 13:29:01,76.63333333333334,Brew've Been Served,"[36.05450894, 24.89995729]","[36.05447369, 24.89994364]"
19,2014-01-14 13:32:23,2014-01-14 17:46:01,253.63333333333333,Gastech,"[36.04803277, 24.87956764]","[36.04802819, 24.87956629]"
19,2014-01-14 19:35:01,2014-01-14 21:09:01,94.0,Albert's Fine Clothing,"[36.07665687, 24.85760608]","[36.07669095, 24.85761448]"
19,2014-01-15 07:10:49,2014-01-15 07:55:01,44.2,Bean There Done That,"[36.08180831, 24.85090809]","[36.08180554, 24.85087799]"
19,2014-01-15 08:15:11,2014-01-15 12:11:01,235.83333333333334,Gastech,"[36.04802625, 24.8795765]","[36.04802323, 24.87957597]"
19,2014-01-15 13:54:26,2014-01-15 17:46:01,231.58333333333334,Gastech,"[36.04802581, 24.879575]","[36.04802726, 24.87957624]"
19,2014-01-15 19:53:01,2014-01-15 21:12:01,79.0,Albert's Fine Clothing,"[36.0766905, 24.85759361]","[36.07669221, 24.85763753]"
19,2014-01-16 07:22:49,2014-01-16 07:48:01,25.2,Bean There Done That,"[36.08182646, 24.85088663]","[36.08182531, 24.85093044]"
19,2014-01-16 08:08:11,2014-01-16 11:51:01,222.83333333333334,Gastech,"[36.0480273, 24.87956861]","[36.04802301, 24.87956546]"
19,2014-01-16 13:37:26,2014-01-16 17:48:01,250.58333333333334,Gastech,"[36.04802346, 24.87956511]","[36.04803282, 24.87957379]"
19,2014-01-16 19:20:53,2014-01-16 20:46:01,85.13333333333334,Albert's Fine Clothing,"[36.07668229, 24.85759128]","[36.07666004, 24.85758203]"
19,2014-01-17 07:42:49,2014-01-17 07:53:01,10.2,Bean There Done That,"[36.08177963, 24.85087563]","[36.08175813, 24.85095191]"
19,2014-01-17 08:13:11,2014-01-17 11:53:01,219.83333333333334,Gastech,"[36.04802678, 24.87957437]","[36.04802821, 24.87957284]"
19,2014-01-17 12:01:17,2014-01-17 13:33:01,91.73333333333333,Roberts and Sons,"[36.06344996, 24.85100075]","[36.06347485, 24.85096457]"
19,2014-01-17 13:41:17,2014-01-17 17:42:01,240.73333333333332,Gastech,"[36.04802974, 24.87956552]","[36.04802488, 24.87956585]"
19,2014-01-18 12:48:32,2014-01-18 13:20:01,31.483333333333334,Ouzeri Elian,"[36.05196106, 24.87077715]","[36.05196672, 24.87077577]"
19,2014-01-18 13:27:23,2014-01-18 15:31:01,123.63333333333334,Coffee Shack,"[36.07522543, 24.85630214]","[36.07528136, 24.85634841]"
19,2014-01-18 18:24:53,2014-01-18 19:37:01,72.13333333333334,Albert's Fine Clothing,"[36.07667608, 24.85764157]","[36.07666164, 24.85759602]"
19,2014-01-19 12:49:01,2014-01-19 13:11:01,22.0,Carly's Coffee,"[36.0597753, 24.85801763]","[36.05976974, 24.85805714]"
19,2014-01-19 18:36:53,2014-01-19 19:46:01,69.13333333333334,Albert's Fine Clothing,"[36.07667151, 24.85760703]","[36.0766642, 24.85761473]"
10,2014-01-06 07:47:19,2014-01-06 11:52:01,244.7,Gastech,"[36.04802941, 24.87956634]","[36.04802994, 24.87956985]"
10,2014-01-06 11:56:01,2014-01-06 13:00:01,64.0,Katerina's Café,"[36.05448744, 24.89991204]","[36.05445954, 24.89987905]"
10,2014-01-06 11:56:01,2014-01-06 13:00:01,64.0,Brew've Been Served,"[36.05448744, 24.89991204]","[36.05445954, 24.89987905]"
10,2014-01-06 13:03:23,2014-01-06 18:14:01,310.6333333333333,Gastech,"[36.04802448, 24.87956581]","[36.04802514, 24.87956925]"
10,2014-01-06 19:50:43,2014-01-06 19:54:01,3.3,Albert's Fine Clothing,"[36.0766775, 24.85767009]","[36.07665466, 24.85760764]"
10,2014-01-06 19:54:01,2014-01-06 21:57:01,123.0,Albert's Fine Clothing,"[36.07665466, 24.85760764]","[36.07669838, 24.85761546]"
10,2014-01-07 07:50:19,2014-01-07 12:10:01,259.7,Gastech,"[36.04802515, 24.87957681]","[36.04803136, 24.87957586]"
10,2014-01-07 13:33:16,2014-01-07 18:13:01,279.75,Gastech,"[36.04802925, 24.87957391]","[36.04803143, 24.87956514]"
10,2014-01-07 19:55:01,2014-01-07 21:56:01,121.0,Albert's Fine Clothing,"[36.07663382, 24.85760204]","[36.07662311, 24.85758743]"
10,2014-01-08 07:38:19,2014-01-08 11:57:01,258.7,Gastech,"[36.04802217, 24.87957526]","[36.04802834, 24.87956633]"
10,2014-01-08 12:06:27,2014-01-08 13:16:01,69.56666666666666,Albert's Fine Clothing,"[36.07664559, 24.8575823]","[36.07666265, 24.85764222]"
10,2014-01-08 13:25:27,2014-01-08 18:21:01,295.56666666666666,Gastech,"[36.04803084, 24.87956582]","[36.04802382, 24.87957247]"
10,2014-01-08 19:45:01,2014-01-08 20:56:01,71.0,Albert's Fine Clothing,"[36.07663525, 24.85757655]","[36.07666453, 24.85761659]"
10,2014-01-09 07:50:19,2014-01-09 12:13:01,262.7,Gastech,"[36.0480286, 24.87956611]","[36.04803195, 24.87956563]"
10,2014-01-09 12:15:05,2014-01-09 13:03:01,47.93333333333333,Ouzeri Elian,"[36.05194917, 24.87078851]","[36.05193048, 24.87081896]"
10,2014-01-09 13:05:05,2014-01-09 18:02:01,296.93333333333334,Gastech,"[36.04802972, 24.87957541]","[36.04802644, 24.87957425]"
10,2014-01-09 19:45:09,2014-01-09 21:29:01,103.86666666666666,Coffee Shack,"[36.07528973, 24.85631535]","[36.07529323, 24.85626503]"
